Hey,"Hello! <br>How can i help you?<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about canada')"";>Canada </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about the entrance exams')"";>Entrance Exams</a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in Universtity of toronto')"";>University of Toronto </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in universiy of Alberta')"";>University of Alberta</a><br>"
who are you,I am a ChatBot.
what do you know?,I am an Education ChatBot. I can provide you with information about studies in Canada.
give me information about canada,I don't really know what you are asking.
why to study in canada,I don't really know what you are asking.
why people go to canada for studies,"Students choose to study in canada because of the high quality of education. <br>When a student receives a degree from a Canadian university, it acts as a mark of trust and excellence."
what are the required enterance exams,There are some things I just don't know about yet.
required entrance exams,Is there a different way you can ask that?
purpose of IELTS,To assess the language ability of candidates who need to study or work where English is the language of communication
purpose of ielts,To assess the language ability of candidates who need to study or work where English is the language of communication
cost for ielts exam,I will have to give that some thought.
which are the exam dates for ielts,"<a href=""https://www.ieltsidpindia.com/Registration/ielts-test-dates-india"">Exam dates</a>"
criteria for admission?,"SOP, Essays, Cv and other additional documents are required."
i want to know the average cost of engineering per year,25000-360000CAD approx.15 to20 lakhs per year
cost of engineering?,I'll need to take some time to think on that.
cost of engineering per year?,Is there a different way you can ask that?
aprrox cost for engineeing per year?,Can you try rephrasing that please?
I want to know about the entrance exams,"There are two entrance exams. You need to give any one.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is IELTS')"";>IELTS </a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is TOEFL')"";>TOEFL</a><br>"
What is IELTS,The International English Language Testing System (IELTS) is widely recognized as a test of language ability of candidates who need to study or study or work where English is the language of communication.
What is TOEFL,Test Of English as Foreign Language The essential exam for entry to universities in the United States. Academic language
universities for studies in canada?,University of Toronto & University of Alberta are the main universities.
best universities in canada?,Can you try rephrasing that please?
best universities for degree studies in canada?,University of Toronto & University of Alberta are the main universities.
nest universities for studies in canada?,University of Toronto & University of Alberta are the main universities.
best universities for studies?,University of Toronto & University of Alberta are the main universities.
university of toronto?,3
information on studies in university of toronto?,"The rank of University of Toronto in Canada is 3.<br>6.5 and no band less than 6.0 is the reuired IELTS score for Computer Science OR 100 is the required TOEFL score for Computer Science.<br>Scholarships worth 3 lakhs INR is provided by University of Toronto.<br>To know more :<br><a href=""https://www.utoronto.ca/"">University of Toronto</a>"
application fee for toronto?,120-195 CAD
tution fee and application fee for university of toronto?,120-195 CAD
Required ielts score for admission in university of toronto,SOP is Needed for few courses<br>LOR is Needed for few courses<br>Essays are Needed for few courses<br>CV is Needed for few courses<br>Additional documents are Required
best universities for degree studies?,University of Toronto & University of Alberta are the main universities.
expense of hotels and meals in toronto,10 lakhs INR per year
documents required for admission in toronto,SOP is Needed for few courses<br>LOR is Needed for few courses<br>Essays are Needed for few courses<br>CV is Needed for few courses<br>Additional documents are Required
details for off campus in totonto,"Dorm style housing to single and shared room options is available for students in toronto<br>Average price ranges from<br> Shared room CA$1,265/month, Private Room CA$ 1,350 to 1,777/month and Entire Place CA$3,010/month<br>Common facilities includes<br> Furnished apartments, Air Conditioning, Shared Kitchen, internet and laundry"
scholarships provided by university of toronto,Lester BE Person worth=30 lakhs INR and University of Toronto Scholarship worth=3 lakhs INR
cost for visa application,150 CAD
criteria for student visa,You have been accepted by a designated learning institute (DLI).<br>You need to prove that you have adequate funds to pay your tuition fee and living expenses.<br>You need to prove that you have a clean background and no criminal record. The aspirants need to produce a police certificate to prove this.<br>You need to do a health checkup and produce a medical certificate that certifies that you are in good healt
documents required for canadian visa,1. Valid Passport<br>2. Proof of Acceptance by a Designated Learning Institution<br>3. Proof of Funds<br>4. Passport Size Photographs<br>5. Immigration Medical Examination (IME)<br>6. English Language Proficiency Exam Score<br>7. Statement of Purpose<br>8. Credit Card
hotels and meals expense,5 lakh INR
average living expense,I will have to give that some thought.
thankyou for helping,I am happy to help you.
Hey,"Hello! <br>How can i help you?<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about canada')"";>Canada </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about the entrance exams')"";>Entrance Exams</a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in Universtity of toronto')"";>University of Toronto </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in universiy of Alberta')"";>University of Alberta</a><br>"
who are you?,I am a ChatBot.
what do you know?,I am an Education ChatBot. I can provide you with information about studies in Canada.
give me information about canada,"Canada is famous for its pristine landscape, rich history and diverse blend of people and cultures. <br>The living expense of people in canada is around 10200 CAD per year i.e. approximately 5 lakh Indian rupees"
why do people study in canada?,"Students choose to study in canada because of the high quality of education. <br>When a student receives a degree from a Canadian university, it acts as a mark of trust and excellence."
which are the required entrance exams?,"There are two entrance exams. You need to give any one.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is IELTS')"";>IELTS </a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is TOEFL')"";>TOEFL</a><br>"
What is IELTS,The International English Language Testing System (IELTS) is widely recognized as a test of language ability of candidates who need to study or study or work where English is the language of communication.
What is TOEFL,Test Of English as Foreign Language The essential exam for entry to universities in the United States. Academic language
what is the purpose of ielts?,To assess the language ability of candidates who need to study or work where English is the language of communication
cost of ielts,It cost upto 14000 INR
which are the fixed exam dates for ielts?,"<a href=""https://www.ieltsidpindia.com/Registration/ielts-test-dates-india"">Exam dates</a>"
what is the criteria for admission?,"SOP, Essays, Cv and other additional documents are required."
Hey,"Hello! <br>How can i help you?<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about canada')"";>Canada </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about the entrance exams')"";>Entrance Exams</a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in Universtity of toronto')"";>University of Toronto </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in universiy of Alberta')"";>University of Alberta</a><br>"
I want to know about canada,"Canada is famous for its pristine landscape, rich history and diverse blend of people and cultures. <br>The living expense of people in canada is around 10200 CAD per year i.e. approximately 5 lakh Indian rupees"
why do people study in canada?,"Students choose to study in canada because of the high quality of education. <br>When a student receives a degree from a Canadian university, it acts as a mark of trust and excellence."
what are the required entrance exams?,"There are two entrance exams. You need to give any one.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is IELTS')"";>IELTS </a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is TOEFL')"";>TOEFL</a><br>"
What is IELTS,The International English Language Testing System (IELTS) is widely recognized as a test of language ability of candidates who need to study or study or work where English is the language of communication.
What is TOEFL,Test Of English as Foreign Language The essential exam for entry to universities in the United States. Academic language
purpose of ielts?,To assess the language ability of candidates who need to study or work where English is the language of communication
cost of ielts?,It cost upto 14000 INR
give me fixed exam dates for ielts,"<a href=""https://www.ieltsidpindia.com/Registration/ielts-test-dates-india"">Exam dates</a>"
criteria for admission,"SOP, Essays, Cv and other additional documents are required."
what is cost for engineering per year?,25000-360000CAD approx.15 to20 lakhs per year
give me the best universities for studies,University of Toronto & University of Alberta are the main universities.
provide me information on university of toronto,SOP is Needed for few courses<br>LOR is Needed for few courses<br>Essays are Needed for few courses<br>CV is Needed for few courses<br>Additional documents are Required
Hey,"Hello! <br>How can i help you?<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about canada')"";>Canada </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about the entrance exams')"";>Entrance Exams</a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in Universtity of toronto')"";>University of Toronto </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in universiy of Alberta')"";>University of Alberta</a><br>"
I want to know about canada,"Canada is famous for its pristine landscape, rich history and diverse blend of people and cultures. <br>The living expense of people in canada is around 10200 CAD per year i.e. approximately 5 lakh Indian rupees"
why people study in canada?,"Students choose to study in canada because of the high quality of education. <br>When a student receives a degree from a Canadian university, it acts as a mark of trust and excellence."
required entrance exams?,"There are two entrance exams. You need to give any one.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is IELTS')"";>IELTS </a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is TOEFL')"";>TOEFL</a><br>"
What is IELTS,The International English Language Testing System (IELTS) is widely recognized as a test of language ability of candidates who need to study or study or work where English is the language of communication.
What is TOEFL,Test Of English as Foreign Language The essential exam for entry to universities in the United States. Academic language
purpose of ielts,To assess the language ability of candidates who need to study or work where English is the language of communication
cost for ielts,It cost upto 14000 INR
cost for engineering per year in canada,25000-360000CAD approx.15 to20 lakhs per year
best universities for degree universities?,University of Toronto & University of Alberta are the main universities.
information on university of toronto,3
I want to know about studies in Universtity of toronto,"The rank of University of Toronto in Canada is 3.<br>6.5 and no band less than 6.0 is the reuired IELTS score for Computer Science OR 100 is the required TOEFL score for Computer Science.<br>Scholarships worth 3 lakhs INR is provided by University of Toronto.<br>To know more :<br><a href=""https://www.utoronto.ca/"">University of Toronto</a>"
Hey,"Hello! <br>How can i help you?<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about canada')"";>Canada </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about the entrance exams')"";>Entrance Exams</a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in Universtity of toronto')"";>University of Toronto </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in universiy of Alberta')"";>University of Alberta</a><br>"
I want to know about canada,"Canada is famous for its pristine landscape, rich history and diverse blend of people and cultures. <br>The living expense of people in canada is around 10200 CAD per year i.e. approximately 5 lakh Indian rupees"
why do people study in canada?,"Students choose to study in canada because of the high quality of education. <br>When a student receives a degree from a Canadian university, it acts as a mark of trust and excellence."
what are the required entrance exams?,"There are two entrance exams. You need to give any one.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is IELTS')"";>IELTS </a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is TOEFL')"";>TOEFL</a><br>"
What is IELTS,The International English Language Testing System (IELTS) is widely recognized as a test of language ability of candidates who need to study or study or work where English is the language of communication.
What is TOEFL,Test Of English as Foreign Language The essential exam for entry to universities in the United States. Academic language
purpose of ielts,To assess the language ability of candidates who need to study or work where English is the language of communication
cost for ielts,It cost upto 14000 INR
give me fixed exam dates for ielts,"<a href=""https://www.ieltsidpindia.com/Registration/ielts-test-dates-india"">Exam dates</a>"
average cost per year for engineering,25000-360000CAD approx.15 to20 lakhs per year
which are the best universities for studies,University of Toronto & University of Alberta are the main universities.
i want to know about university of totonto,"The rank of University of Toronto in Canada is 3.<br>6.5 and no band less than 6.0 is the reuired IELTS score for Computer Science OR 100 is the required TOEFL score for Computer Science.<br>Scholarships worth 3 lakhs INR is provided by University of Toronto.<br>To know more :<br><a href=""https://www.utoronto.ca/"">University of Toronto</a>"
Hey,"Hello! <br>How can i help you?<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about canada')"";>Canada </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about the entrance exams')"";>Entrance Exams</a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in Universtity of toronto')"";>University of Toronto </a><br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('I want to know about studies in universiy of Alberta')"";>University of Alberta</a><br>"
I want to know about canada,"Canada is famous for its pristine landscape, rich history and diverse blend of people and cultures. <br>The living expense of people in canada is around 10200 CAD per year i.e. approximately 5 lakh Indian rupees"
why do people study in canada?,"Students choose to study in canada because of the high quality of education. <br>When a student receives a degree from a Canadian university, it acts as a mark of trust and excellence."
which are the required entrance exams?,"There are two entrance exams. You need to give any one.<br><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is IELTS')"";>IELTS </a><a class=""chatSuggest"" onclick=""$(this).hide(); chatSuggest('What is TOEFL')"";>TOEFL</a><br>"
What is IELTS,The International English Language Testing System (IELTS) is widely recognized as a test of language ability of candidates who need to study or study or work where English is the language of communication.
What is TOEFL,Test Of English as Foreign Language The essential exam for entry to universities in the United States. Academic language
purpose of ielts?,To assess the language ability of candidates who need to study or work where English is the language of communication
cost for ielts,It cost upto 14000 INR
give the fixed exam dates for ielts,"<a href=""https://www.ieltsidpindia.com/Registration/ielts-test-dates-india"">Exam dates</a>"
average cost per year for engineering?,25000-360000CAD approx.15 to20 lakhs per year
which are the best universities for studies,University of Toronto & University of Alberta are the main universities.
i want to know about university of toronto,"The rank of University of Toronto in Canada is 3.<br>6.5 and no band less than 6.0 is the reuired IELTS score for Computer Science OR 100 is the required TOEFL score for Computer Science.<br>Scholarships worth 3 lakhs INR is provided by University of Toronto.<br>To know more :<br><a href=""https://www.utoronto.ca/"">University of Toronto</a>"
what is the application fee for university of toronto,120-195 CAD
required ielts score for university of toronto,"Dorm style housing to single and shared room options is available for students in toronto<br>Average price ranges from<br> Shared room CA$1,265/month, Private Room CA$ 1,350 to 1,777/month and Entire Place CA$3,010/month<br>Common facilities includes<br> Furnished apartments, Air Conditioning, Shared Kitchen, internet and laundry"
what is the expense of hotel and meals in toronto?,10 lakhs INR per year
documents required for admission in university of toronto,SOP is Needed for few courses<br>LOR is Needed for few courses<br>Essays are Needed for few courses<br>CV is Needed for few courses<br>Additional documents are Required
which are the scholarships provided in toronto,merit based as well as application based upto 10000CAD
cost for visa application?,150 CAD
eligibility criteria for student visa?,You have been accepted by a designated learning institute (DLI).<br>You need to prove that you have adequate funds to pay your tuition fee and living expenses.<br>You need to prove that you have a clean background and no criminal record. The aspirants need to produce a police certificate to prove this.<br>You need to do a health checkup and produce a medical certificate that certifies that you are in good healt
documents required for canadian visa,1. Valid Passport<br>2. Proof of Acceptance by a Designated Learning Institution<br>3. Proof of Funds<br>4. Passport Size Photographs<br>5. Immigration Medical Examination (IME)<br>6. English Language Proficiency Exam Score<br>7. Statement of Purpose<br>8. Credit Card
cost of hotels and meals expense in canada>,There are some things I just don't know about yet.
average hotel and meals expense in canada?,5 lakh INR
thankyou for helping,I am happy to help you. Have a great day ahead!
